order_id,customer_id,amount,quantity,category,city,country,order_date
1447,469,88.76,2,Electronics,Lyon,France,2023-11-06
1448,455,72.8,2,Books,Munich,Germany,2023-09-17
1449,13,41.64,2,Home,Munich,Germany,2023-07-06
1450,483,117.89,2,Books,LA,USA,2023-03-18
1451,285,45.54,2,Electronics,LA,USA,2023-10-02
1452,128,60.82,2,Electronics,Munich,Germany,2023-02-04
1453,471,112.24,2,Electronics,Lyon,France,2023-08-02
1454,251,31.38,1,Clothing,Munich,Germany,2023-01-01
1455,156,48.05,2,Electronics,Vancouver,Canada,2023-09-18
1456,102,30.91,1,Electronics,Toronto,Canada,2023-05-10
1457,471,89.22,4,Books,Paris,France,2023-07-26
1458,387,142.08,4,Clothing,NYC,USA,2023-01-04
1459,335,98.85,3,Books,Manchester,UK,2023-06-01
1460,347,150.59,1,Books,Lyon,France,2023-07-03
1461,311,152.44,3,Clothing,Munich,Germany,2023-11-02
1462,430,99.41,1,Electronics,Manchester,UK,2023-04-30
1463,230,12.02,1,Home,NYC,USA,2023-06-29
1464,103,147.8,3,Electronics,London,UK,2023-12-21
1465,366,116.42,2,Electronics,LA,USA,2023-10-19
1466,341,108.15,1,Electronics,Paris,France,2023-04-14
1467,6,46.78,1,Electronics,Toronto,Canada,2023-08-03
1468,394,20.77,2,Home,Vancouver,Canada,2023-03-29
1469,10,74.31,3,Home,Munich,Germany,2023-10-30
1470,244,138.94,1,Electronics,Toronto,Canada,2023-06-12
1471,61,121.7,2,Home,London,UK,2023-08-15
1472,8,41.09,4,Electronics,Paris,France,2023-07-14
1473,435,125.69,1,Books,Vancouver,Canada,2023-12-06
1474,56,130.7,2,Electronics,Toronto,Canada,2023-04-13
1475,345,112.8,2,Home,Toronto,Canada,2023-08-14
1476,417,53.28,4,Electronics,LA,USA,2023-05-07
1477,314,65.17,2,Clothing,Paris,France,2023-09-24
1478,83,48.04,1,Books,Lyon,France,2023-03-15
1479,235,73.47,2,Home,NYC,USA,2023-04-13
1480,91,52.47,2,Electronics,Berlin,Germany,2023-03-01
1481,175,118.18,2,Electronics,Manchester,UK,2023-07-13
1482,363,81.7,2,Home,Manchester,UK,2023-03-20
1483,1,59.87,2,Books,NYC,USA,2023-07-15
1484,289,46.27,2,Home,Vancouver,Canada,2023-12-10
1485,175,12.09,2,Electronics,Manchester,UK,2023-03-16
1486,250,5.0,2,Clothing,Chicago,USA,2023-12-18
1487,18,56.91,1,Clothing,Chicago,USA,2023-10-23
1488,420,95.53,2,Books,LA,USA,2023-12-21
1489,399,13.41,1,Clothing,Munich,Germany,2023-08-23
1490,463,49.96,1,Electronics,Manchester,UK,2023-07-11
1491,279,74.42,1,Books,Lyon,France,2023-04-02
1492,279,46.59,3,Clothing,Lyon,France,2023-03-24
1493,327,127.31,2,Books,Berlin,Germany,2023-11-23
1494,415,33.07,2,Electronics,NYC,USA,2023-02-24
1495,271,64.14,3,Home,Manchester,UK,2023-12-16
1496,70,13.46,2,Home,Vancouver,Canada,2023-10-22
1497,408,75.51,2,Home,Munich,Germany,2023-04-14
1498,180,5.0,3,Home,LA,USA,2023-01-04
1499,1,58.08,1,Clothing,LA,USA,2023-01-07
1500,37,21.14,2,Electronics,London,UK,2023-04-21
1501,146,97.85,1,Home,Paris,France,2023-10-09
1502,54,30.28,2,Electronics,Toronto,Canada,2023-09-26
1503,219,128.54,1,Home,Manchester,UK,2023-09-07
1504,161,108.78,2,Electronics,NYC,USA,2023-01-21
1505,208,14.24,2,Electronics,London,UK,2023-02-25
1506,171,196.44,2,Books,Toronto,Canada,2023-04-27
1507,454,62.16,2,Clothing,Chicago,USA,2023-01-01
1508,54,76.74,2,Home,Toronto,Canada,2023-02-23
1509,202,81.61,1,Electronics,LA,USA,2023-09-26
1510,344,70.05,3,Books,LA,USA,2023-11-15
1511,157,90.56,1,Electronics,Manchester,UK,2023-09-10
1512,290,62.93,3,Home,Chicago,USA,2023-02-13
1513,310,7.17,1,Electronics,Berlin,Germany,2023-06-06
1514,342,54.97,2,Books,Paris,France,2023-06-03
1515,254,108.63,1,Electronics,LA,USA,2023-12-28
1516,130,35.96,1,Electronics,London,UK,2023-07-26
1517,90,86.98,2,Electronics,Munich,Germany,2023-01-17
1518,350,86.87,2,Books,Lyon,France,2023-09-27
1519,224,51.11,1,Clothing,Manchester,UK,2023-06-19
1520,264,73.8,1,Books,Vancouver,Canada,2023-04-02
1521,311,132.25,2,Electronics,Munich,Germany,2023-05-12
1522,2,148.26,1,Books,Chicago,USA,2023-01-18
1523,421,79.46,1,Home,Paris,France,2023-09-29
1524,456,135.46,2,Home,London,UK,2023-05-30
1525,227,56.11,1,Electronics,London,UK,2023-01-09
1526,122,43.75,2,Electronics,LA,USA,2023-10-16
1527,294,81.37,1,Clothing,NYC,USA,2023-06-10
1528,94,135.34,4,Electronics,Chicago,USA,2023-12-26
1529,320,21.56,1,Electronics,Chicago,USA,2023-05-01
1530,93,55.02,1,Electronics,Toronto,Canada,2023-04-22
1531,30,22.62,1,Books,Manchester,UK,2023-06-20
1532,370,67.37,1,Electronics,NYC,USA,2023-07-29
1533,202,73.11,1,Clothing,LA,USA,2023-06-05
1534,62,83.83,2,Clothing,LA,USA,2023-07-28
1535,269,187.17,3,Clothing,Munich,Germany,2023-05-26
1536,488,71.34,2,Electronics,Lyon,France,2023-07-31
1537,175,40.33,1,Clothing,London,UK,2023-03-10
1538,445,61.19,2,Electronics,London,UK,2023-03-10
1539,326,145.71,1,Books,Chicago,USA,2023-06-13
1540,387,71.36,1,Clothing,Chicago,USA,2023-11-02
1541,235,101.18,1,Electronics,LA,USA,2023-05-17
1542,247,86.75,3,Books,Chicago,USA,2023-06-27
1543,158,26.03,1,Books,LA,USA,2023-07-13
1544,39,13.86,2,Clothing,London,UK,2023-12-27
1545,321,65.46,1,Books,Paris,France,2023-11-22
1546,388,89.18,3,Electronics,LA,USA,2023-09-06
1547,248,121.43,3,Clothing,LA,USA,2023-02-09
1548,318,200.37,3,Books,Manchester,UK,2023-12-07
1549,300,85.17,3,Electronics,LA,USA,2023-06-03
1550,199,125.51,2,Electronics,Vancouver,Canada,2023-07-04
1551,487,75.2,1,Electronics,LA,USA,2023-10-03
1552,254,49.02,1,Clothing,LA,USA,2023-12-19
1553,498,5.0,1,Electronics,LA,USA,2023-08-30
1554,94,103.98,4,Clothing,LA,USA,2023-02-10
1555,304,74.57,1,Books,Lyon,France,2023-08-17
1556,142,196.75,3,Home,LA,USA,2023-12-02
1557,474,41.81,1,Books,Toronto,Canada,2023-12-12
1558,273,19.24,3,Electronics,Chicago,USA,2023-04-11
1559,266,54.11,1,Clothing,Paris,France,2023-07-24
1560,391,133.94,2,Books,Vancouver,Canada,2023-12-22
1561,354,84.58,2,Home,Lyon,France,2023-02-04
1562,192,54.51,2,Electronics,Paris,France,2023-07-29
1563,7,102.29,2,Clothing,Vancouver,Canada,2023-06-13
1564,217,37.52,3,Electronics,LA,USA,2023-10-18
1565,423,52.74,1,Electronics,Manchester,UK,2023-04-14
1566,497,60.12,1,Home,Lyon,France,2023-06-10
1567,407,125.56,2,Books,Vancouver,Canada,2023-08-07
1568,386,128.0,1,Books,Manchester,UK,2023-10-10
1569,258,21.42,1,Books,Lyon,France,2023-01-15
1570,275,48.08,1,Home,LA,USA,2023-03-04
1571,350,65.31,3,Home,Paris,France,2023-08-17
1572,375,63.29,1,Clothing,Vancouver,Canada,2023-12-18
1573,450,100.51,3,Electronics,LA,USA,2023-10-29
1574,173,53.91,2,Books,NYC,USA,2023-10-11
1575,36,133.68,1,Electronics,LA,USA,2023-12-05
1576,387,152.46,1,Clothing,NYC,USA,2023-07-23
1577,275,39.86,1,Electronics,LA,USA,2023-02-28
1578,385,37.78,3,Home,Berlin,Germany,2023-11-04
1579,225,68.97,2,Books,London,UK,2023-04-11
1580,216,96.57,3,Home,LA,USA,2023-07-27
1581,257,95.66,3,Books,LA,USA,2023-05-31
1582,387,146.53,2,Books,Chicago,USA,2023-06-01
1583,204,27.21,1,Books,LA,USA,2023-02-17
1584,487,47.58,1,Home,LA,USA,2023-08-13
1585,494,17.96,1,Clothing,LA,USA,2023-01-28
1586,36,90.56,2,Home,LA,USA,2023-10-16
1587,416,89.74,1,Home,Toronto,Canada,2023-12-23
1588,384,100.23,3,Electronics,Vancouver,Canada,2023-08-02
1589,23,64.5,1,Books,Toronto,Canada,2023-11-29
1590,244,141.74,2,Clothing,Toronto,Canada,2023-09-07
1591,347,122.78,4,Electronics,Paris,France,2023-12-17
1592,150,11.57,2,Electronics,Chicago,USA,2023-12-20
1593,42,129.67,3,Home,Lyon,France,2023-11-16
1594,394,72.04,2,Clothing,Vancouver,Canada,2023-10-25
1595,164,72.63,2,Home,Berlin,Germany,2023-07-11
1596,72,93.9,1,Books,Chicago,USA,2023-06-16
1597,81,39.56,1,Books,Paris,France,2023-06-05
1598,112,119.82,1,Electronics,LA,USA,2023-02-07
1599,399,21.79,2,Home,Berlin,Germany,2023-03-10
1600,288,91.36,3,Clothing,Manchester,UK,2023-07-02
1601,230,29.49,1,Clothing,Chicago,USA,2023-03-16
1602,414,94.2,1,Home,Lyon,France,2023-07-06
1603,18,80.92,1,Clothing,NYC,USA,2023-01-02
1604,303,111.28,3,Clothing,Berlin,Germany,2023-02-21
1605,170,150.25,4,Clothing,Chicago,USA,2023-08-05
1606,323,55.21,2,Clothing,Manchester,UK,2023-03-06
1607,171,127.72,2,Electronics,Vancouver,Canada,2023-05-22
1608,282,157.72,2,Electronics,Toronto,Canada,2023-12-27
1609,332,113.44,3,Home,Vancouver,Canada,2023-06-25
1610,260,26.68,3,Electronics,LA,USA,2023-06-19
1611,199,111.91,3,Home,Toronto,Canada,2023-12-04
1612,395,132.63,2,Clothing,Toronto,Canada,2023-07-01
1613,160,132.52,2,Electronics,Chicago,USA,2023-12-31
1614,341,83.6,3,Home,Lyon,France,2023-06-27
1615,334,79.83,1,Electronics,Chicago,USA,2023-12-01
1616,412,125.08,1,Clothing,Manchester,UK,2023-10-20
1617,78,60.45,2,Clothing,Vancouver,Canada,2023-09-23
1618,75,17.74,1,Books,NYC,USA,2023-06-26
1619,425,5.0,3,Books,LA,USA,2023-01-26
1620,69,41.07,2,Home,Chicago,USA,2023-07-10
1621,464,43.55,3,Clothing,Chicago,USA,2023-04-10
1622,471,11.66,2,Clothing,Lyon,France,2023-08-02
1623,12,41.45,1,Clothing,NYC,USA,2023-06-08
1624,293,53.0,1,Electronics,Munich,Germany,2023-09-29
1625,8,72.28,1,Electronics,Lyon,France,2023-03-06
1626,92,34.62,2,Books,Toronto,Canada,2023-07-12
1627,465,134.11,3,Clothing,Vancouver,Canada,2023-03-11
1628,343,118.65,4,Books,Munich,Germany,2023-02-14
1629,473,50.81,1,Home,Chicago,USA,2023-01-04
1630,108,70.53,1,Books,Berlin,Germany,2023-07-04
1631,118,88.97,1,Home,Paris,France,2023-03-22
1632,137,65.69,2,Clothing,LA,USA,2023-05-23
1633,234,35.07,3,Electronics,Munich,Germany,2023-03-20
1634,17,67.92,1,Clothing,Chicago,USA,2023-02-23
1635,316,127.07,3,Electronics,Lyon,France,2023-10-07
1636,249,87.46,1,Home,Munich,Germany,2023-10-08
1637,358,59.71,1,Home,Munich,Germany,2023-02-21
1638,189,27.66,3,Home,London,UK,2023-06-19
1639,101,89.14,2,Electronics,Manchester,UK,2023-12-12
1640,53,63.31,2,Clothing,Lyon,France,2023-03-31
1641,110,46.14,2,Home,Toronto,Canada,2023-04-07
1642,356,182.87,3,Home,NYC,USA,2023-12-18
1643,410,5.0,2,Clothing,LA,USA,2023-11-06
1644,327,186.22,2,Electronics,Berlin,Germany,2023-07-23
1645,312,32.84,2,Books,Chicago,USA,2023-08-12
1646,363,54.07,3,Clothing,London,UK,2023-12-02
1647,52,66.14,1,Home,Manchester,UK,2023-04-15
1648,480,91.39,2,Electronics,NYC,USA,2023-05-20
1649,494,77.1,2,Home,Chicago,USA,2023-02-04
1650,474,21.04,2,Electronics,Vancouver,Canada,2023-03-10
1651,453,105.24,2,Clothing,Vancouver,Canada,2023-07-26
1652,473,93.85,2,Home,Chicago,USA,2023-11-30
1653,498,35.89,2,Electronics,LA,USA,2023-06-11
1654,266,22.93,1,Electronics,Lyon,France,2023-02-20
1655,184,65.12,1,Home,Chicago,USA,2023-07-19
1656,305,104.12,2,Home,NYC,USA,2023-10-30
1657,283,51.41,2,Home,Berlin,Germany,2023-07-29
1658,21,50.15,1,Electronics,Berlin,Germany,2023-10-22
1659,294,63.24,1,Home,LA,USA,2023-10-08
1660,336,91.33,1,Clothing,Lyon,France,2023-05-28
1661,109,117.54,3,Home,Paris,France,2023-10-20
1662,384,154.29,3,Home,Toronto,Canada,2023-06-30
1663,62,60.62,2,Clothing,Chicago,USA,2023-02-17
1664,432,72.74,1,Clothing,LA,USA,2023-11-06
1665,239,125.3,2,Books,Manchester,UK,2023-07-23
1666,403,70.33,1,Electronics,Manchester,UK,2023-02-18
1667,31,79.11,2,Books,LA,USA,2023-02-27
1668,108,55.24,1,Clothing,Berlin,Germany,2023-07-30
1669,60,48.65,1,Home,London,UK,2023-11-22
1670,216,41.86,4,Electronics,NYC,USA,2023-11-15
1671,209,98.79,2,Clothing,London,UK,2023-01-08
1672,114,66.75,2,Electronics,LA,USA,2023-09-16
1673,56,154.32,2,Home,Toronto,Canada,2023-06-12
1674,295,82.88,2,Clothing,Toronto,Canada,2023-01-16
1675,462,65.61,1,Clothing,Lyon,France,2023-09-22
1676,430,28.13,1,Home,London,UK,2023-03-05
1677,81,108.9,4,Clothing,Lyon,France,2023-09-26
1678,260,27.96,2,Clothing,LA,USA,2023-03-02
1679,477,72.6,2,Clothing,LA,USA,2023-04-28
1680,339,110.41,2,Clothing,London,UK,2023-03-23
1681,92,31.12,1,Electronics,Toronto,Canada,2023-03-27
1682,488,44.08,3,Home,Paris,France,2023-06-24
1683,31,173.83,2,Electronics,NYC,USA,2023-09-22
1684,72,26.76,1,Electronics,LA,USA,2023-09-10
1685,325,146.4,3,Electronics,Toronto,Canada,2023-01-05
1686,18,52.34,1,Electronics,Chicago,USA,2023-03-10
1687,92,67.09,1,Clothing,Vancouver,Canada,2023-10-30
1688,5,94.96,2,Electronics,LA,USA,2023-09-16
1689,461,141.7,2,Clothing,Lyon,France,2023-10-31
1690,351,156.29,3,Electronics,LA,USA,2023-08-14
1691,117,142.36,2,Clothing,Lyon,France,2023-07-15
1692,111,105.47,2,Books,Paris,France,2023-08-05
1693,152,5.0,1,Electronics,Vancouver,Canada,2023-03-31
1694,49,24.4,1,Electronics,London,UK,2023-02-13
1695,212,60.63,1,Electronics,NYC,USA,2023-04-02
1696,309,64.65,3,Electronics,Chicago,USA,2023-02-03
1697,182,62.48,2,Clothing,Chicago,USA,2023-05-16
1698,325,95.34,4,Electronics,Toronto,Canada,2023-04-18
1699,417,59.7,1,Home,Chicago,USA,2023-07-22
1700,28,181.61,4,Clothing,Paris,France,2023-10-04
1701,366,127.05,2,Books,Chicago,USA,2023-11-30
1702,411,108.33,4,Electronics,Chicago,USA,2023-07-12
1703,288,96.87,1,Clothing,London,UK,2023-10-19
1704,26,92.26,4,Electronics,Chicago,USA,2023-07-24
1705,355,103.74,3,Electronics,Vancouver,Canada,2023-11-09
1706,281,41.53,1,Clothing,Chicago,USA,2023-04-27
1707,76,28.5,3,Electronics,Lyon,France,2023-07-10
1708,64,126.08,4,Books,Toronto,Canada,2023-07-03
1709,340,126.32,1,Home,Paris,France,2023-11-30
1710,218,177.1,2,Electronics,LA,USA,2023-07-21
1711,493,112.06,3,Books,Toronto,Canada,2023-04-17
1712,322,49.49,2,Home,London,UK,2023-10-10
1713,126,55.5,2,Electronics,LA,USA,2023-12-21
1714,202,12.3,2,Electronics,Chicago,USA,2023-03-23
1715,70,71.55,1,Clothing,Toronto,Canada,2023-06-08
1716,168,148.42,3,Clothing,Paris,France,2023-09-10
1717,248,112.21,4,Home,NYC,USA,2023-08-20
1718,207,66.1,2,Electronics,LA,USA,2023-06-24
1719,256,141.17,3,Clothing,Munich,Germany,2023-04-03
1720,98,85.91,4,Electronics,LA,USA,2023-06-05
1721,156,42.18,1,Electronics,Vancouver,Canada,2023-01-16
1722,232,46.12,2,Electronics,Chicago,USA,2023-02-09
1723,437,145.95,2,Books,Manchester,UK,2023-09-05
1724,462,90.89,1,Home,Paris,France,2023-03-04
1725,367,50.7,1,Electronics,LA,USA,2023-02-13
1726,450,61.45,1,Books,LA,USA,2023-03-12
1727,233,43.54,2,Electronics,London,UK,2023-09-12
1728,354,57.4,1,Clothing,Lyon,France,2023-09-14
1729,410,16.97,3,Books,LA,USA,2023-06-12
1730,75,128.05,1,Electronics,NYC,USA,2023-03-05
1731,469,96.5,1,Clothing,Lyon,France,2023-01-28
1732,94,97.0,4,Clothing,NYC,USA,2023-12-12
1733,120,123.29,1,Home,Lyon,France,2023-12-27
1734,361,86.68,5,Electronics,Berlin,Germany,2023-09-10
1735,146,39.2,2,Electronics,Lyon,France,2023-03-05
1736,18,87.09,2,Clothing,LA,USA,2023-05-03
1737,216,67.92,3,Electronics,NYC,USA,2023-08-02
1738,134,37.12,1,Books,Vancouver,Canada,2023-04-04
1739,215,35.37,2,Clothing,Munich,Germany,2023-04-30
1740,45,97.49,2,Home,Munich,Germany,2023-01-02
1741,51,48.89,1,Home,Paris,France,2023-01-18
1742,368,37.02,1,Books,NYC,USA,2023-05-26
1743,343,150.44,3,Electronics,Berlin,Germany,2023-10-04
1744,77,182.54,1,Books,Berlin,Germany,2023-08-16
1745,191,24.99,1,Home,Berlin,Germany,2023-12-29
1746,436,22.68,2,Electronics,Lyon,France,2023-01-11
1747,488,6.16,2,Home,Paris,France,2023-04-11
1748,267,46.05,1,Clothing,Chicago,USA,2023-08-12
1749,401,97.24,3,Home,Lyon,France,2023-08-08
1750,153,24.6,2,Electronics,Lyon,France,2023-04-07
1751,341,59.86,2,Clothing,Paris,France,2023-02-04
1752,203,54.07,1,Home,Toronto,Canada,2023-10-17
1753,420,130.2,4,Clothing,NYC,USA,2023-10-09
1754,25,127.78,1,Electronics,Manchester,UK,2023-07-02
1755,179,89.18,1,Electronics,NYC,USA,2023-05-03
1756,214,120.25,2,Clothing,LA,USA,2023-05-07
1757,200,106.98,2,Clothing,London,UK,2023-11-27
1758,56,156.19,4,Home,Toronto,Canada,2023-09-20
1759,466,17.84,3,Electronics,LA,USA,2023-05-27
1760,77,82.46,4,Clothing,Munich,Germany,2023-08-05
1761,111,5.0,2,Home,Lyon,France,2023-10-31
1762,35,36.38,2,Clothing,NYC,USA,2023-06-30
1763,483,18.57,1,Home,Chicago,USA,2023-08-10
1764,389,113.25,1,Clothing,NYC,USA,2023-03-28
1765,160,137.69,2,Clothing,Chicago,USA,2023-05-05
1766,239,125.67,3,Electronics,Manchester,UK,2023-04-06
1767,490,102.59,2,Clothing,Munich,Germany,2023-10-18
1768,46,45.41,2,Electronics,Lyon,France,2023-10-11
1769,41,115.11,2,Electronics,Chicago,USA,2023-08-05
1770,120,102.27,1,Books,Paris,France,2023-10-28
1771,97,5.0,1,Books,NYC,USA,2023-08-07
1772,339,48.14,1,Clothing,Manchester,UK,2023-07-06
1773,81,17.7,1,Books,Lyon,France,2023-07-03
1774,39,27.17,1,Electronics,London,UK,2023-08-01
1775,200,99.33,4,Clothing,London,UK,2023-12-13
1776,282,103.43,2,Clothing,Vancouver,Canada,2023-08-28
1777,332,72.33,2,Clothing,Toronto,Canada,2023-11-12
1778,194,68.97,1,Home,Paris,France,2023-06-16
1779,282,113.3,3,Electronics,Vancouver,Canada,2023-07-04
1780,108,38.73,2,Clothing,Munich,Germany,2023-05-28
1781,474,22.32,2,Home,Toronto,Canada,2023-12-18
1782,100,79.39,2,Electronics,Paris,France,2023-09-30
1783,91,132.84,2,Books,Berlin,Germany,2023-11-25
1784,266,62.46,2,Books,Lyon,France,2023-03-17
1785,482,102.55,1,Electronics,LA,USA,2023-05-08
1786,232,51.23,1,Electronics,LA,USA,2023-05-09
1787,366,133.94,1,Clothing,Chicago,USA,2023-07-13
1788,492,86.16,2,Clothing,London,UK,2023-01-18
1789,377,108.2,1,Electronics,NYC,USA,2023-07-02
1790,429,45.01,1,Home,Chicago,USA,2023-11-28
1791,4,62.35,1,Clothing,Chicago,USA,2023-05-02
1792,213,168.12,2,Home,Chicago,USA,2023-04-16
1793,79,69.64,4,Electronics,Berlin,Germany,2023-09-22
1794,311,123.19,3,Home,Berlin,Germany,2023-05-07
1795,139,94.96,2,Electronics,NYC,USA,2023-11-26
1796,75,53.02,3,Books,Chicago,USA,2023-01-05
1797,310,60.14,2,Books,Berlin,Germany,2023-06-27
1798,114,70.95,3,Clothing,NYC,USA,2023-12-13
1799,383,82.33,1,Books,London,UK,2023-05-08
1800,5,112.9,3,Electronics,LA,USA,2023-09-19
1801,498,55.54,1,Books,LA,USA,2023-05-06
1802,245,101.48,1,Books,Chicago,USA,2023-05-30
1803,414,105.79,1,Books,Lyon,France,2023-02-07
1804,260,18.87,3,Clothing,Chicago,USA,2023-12-07
1805,55,102.07,2,Electronics,Manchester,UK,2023-11-29
1806,24,105.07,4,Books,LA,USA,2023-08-28
1807,37,27.34,3,Electronics,Manchester,UK,2023-08-17
1808,45,114.45,4,Clothing,Berlin,Germany,2023-04-08
1809,303,115.29,3,Electronics,Munich,Germany,2023-08-09
1810,457,82.35,2,Clothing,Manchester,UK,2023-06-25
1811,414,71.77,1,Electronics,Lyon,France,2023-04-30
1812,126,36.96,1,Clothing,Chicago,USA,2023-03-23
1813,202,5.0,3,Home,LA,USA,2023-01-07
1814,419,103.16,3,Clothing,Chicago,USA,2023-10-14
1815,417,14.86,1,Books,NYC,USA,2023-05-28
1816,2,122.87,1,Electronics,NYC,USA,2023-01-18
1817,355,94.06,3,Home,Vancouver,Canada,2023-10-05
1818,158,69.66,1,Books,NYC,USA,2023-01-05
1819,130,64.55,2,Electronics,London,UK,2023-11-23
1820,192,32.86,3,Clothing,Paris,France,2023-04-13
1821,495,66.64,2,Clothing,NYC,USA,2023-01-01
1822,304,76.94,2,Electronics,Paris,France,2023-12-26
1823,367,68.64,3,Clothing,Chicago,USA,2023-08-27
1824,371,93.26,3,Electronics,Vancouver,Canada,2023-05-08
1825,399,27.82,1,Books,Berlin,Germany,2023-04-15
1826,299,68.32,2,Books,NYC,USA,2023-11-23
1827,435,10.31,1,Clothing,Vancouver,Canada,2023-05-16
1828,120,75.35,3,Electronics,Lyon,France,2023-06-07
1829,292,61.11,3,Electronics,Vancouver,Canada,2023-06-11
1830,497,50.98,1,Electronics,Paris,France,2023-10-07
1831,217,90.16,1,Electronics,NYC,USA,2023-06-30
1832,127,5.0,1,Clothing,London,UK,2023-05-02
1833,406,109.9,3,Electronics,Chicago,USA,2023-12-31
1834,121,102.77,2,Home,Lyon,France,2023-07-08
1835,106,97.62,2,Clothing,Paris,France,2023-04-17
1836,55,28.45,2,Home,Manchester,UK,2023-04-04
1837,251,130.49,2,Electronics,Munich,Germany,2023-12-02
1838,203,98.21,2,Clothing,Vancouver,Canada,2023-01-28
1839,139,30.78,1,Home,Chicago,USA,2023-01-31
1840,382,34.35,1,Home,LA,USA,2023-01-23
1841,251,123.97,2,Clothing,Berlin,Germany,2023-12-07
1842,109,143.17,3,Electronics,Lyon,France,2023-08-28
1843,268,53.33,1,Clothing,Lyon,France,2023-08-05
1844,98,121.17,3,Clothing,Chicago,USA,2023-11-13
1845,236,121.27,2,Electronics,LA,USA,2023-09-09
1846,402,30.63,1,Books,Berlin,Germany,2023-08-09
1847,374,131.14,2,Electronics,Paris,France,2023-03-19
1848,45,95.9,2,Clothing,Munich,Germany,2023-11-28
1849,482,74.39,3,Books,LA,USA,2023-05-17
1850,398,62.15,2,Home,NYC,USA,2023-02-01
1851,477,28.19,1,Electronics,LA,USA,2023-01-07
1852,279,28.01,3,Electronics,Lyon,France,2023-05-24
1853,248,108.59,2,Home,Chicago,USA,2023-03-03
1854,384,122.38,1,Books,Toronto,Canada,2023-07-02
1855,398,51.61,4,Clothing,NYC,USA,2023-08-16
1856,194,45.68,1,Electronics,Lyon,France,2023-06-04
1857,445,30.71,1,Books,London,UK,2023-01-13
1858,52,48.22,2,Clothing,Manchester,UK,2023-09-26
1859,145,53.69,1,Books,Paris,France,2023-09-19
1860,36,76.21,3,Home,LA,USA,2023-12-31
1861,93,84.11,1,Home,Vancouver,Canada,2023-01-12
1862,258,49.88,1,Home,Paris,France,2023-07-09
1863,364,70.12,2,Clothing,LA,USA,2023-07-28
1864,321,13.13,2,Electronics,Paris,France,2023-05-30
1865,359,88.05,2,Home,Munich,Germany,2023-03-01
1866,411,125.18,5,Home,NYC,USA,2023-09-19
1867,261,14.14,2,Electronics,Toronto,Canada,2023-10-18
1868,360,116.09,3,Home,Manchester,UK,2023-04-11
1869,165,83.23,1,Clothing,LA,USA,2023-03-09
1870,476,86.73,1,Clothing,Munich,Germany,2023-05-19
1871,115,46.78,2,Books,NYC,USA,2023-12-28
1872,196,62.84,1,Electronics,Berlin,Germany,2023-08-27
1873,145,11.5,1,Electronics,Paris,France,2023-07-23
1874,74,58.8,1,Home,NYC,USA,2023-10-02
1875,172,95.67,3,Clothing,LA,USA,2023-01-04
1876,164,112.99,2,Books,Munich,Germany,2023-11-12
1877,203,37.58,1,Home,Toronto,Canada,2023-10-25
1878,346,88.17,3,Books,Vancouver,Canada,2023-01-25
1879,254,57.72,1,Books,NYC,USA,2023-02-23
1880,251,46.43,1,Home,Munich,Germany,2023-11-26
1881,177,122.1,3,Books,Munich,Germany,2023-07-22
1882,112,58.71,1,Clothing,NYC,USA,2023-07-10
1883,265,76.59,2,Electronics,Chicago,USA,2023-11-15
1884,381,130.33,3,Books,Chicago,USA,2023-01-02
1885,394,63.21,1,Clothing,Toronto,Canada,2023-05-24
1886,102,92.95,2,Electronics,Toronto,Canada,2023-01-17
1887,27,10.14,1,Electronics,NYC,USA,2023-05-09
1888,368,79.51,1,Clothing,Chicago,USA,2023-08-28
1889,407,18.02,1,Books,Toronto,Canada,2023-02-22
1890,101,20.19,1,Clothing,London,UK,2023-09-11
1891,45,154.78,3,Books,Munich,Germany,2023-06-29
1892,500,59.5,1,Electronics,Vancouver,Canada,2023-06-15
1893,497,28.68,1,Clothing,Lyon,France,2023-01-05
1894,418,82.37,1,Clothing,Toronto,Canada,2023-03-10
1895,6,53.18,2,Clothing,Toronto,Canada,2023-01-15
1896,234,13.39,1,Electronics,Munich,Germany,2023-05-13
1897,426,48.82,2,Electronics,Paris,France,2023-09-27
1898,281,56.49,2,Clothing,NYC,USA,2023-02-01
1899,132,82.79,5,Books,Berlin,Germany,2023-11-11
1900,225,38.55,2,Home,Manchester,UK,2023-06-03
1901,473,57.51,1,Home,NYC,USA,2023-11-01
1902,252,43.19,1,Clothing,Berlin,Germany,2023-12-09
1903,5,77.9,2,Clothing,NYC,USA,2023-01-03
1904,86,142.37,2,Home,Vancouver,Canada,2023-03-19
1905,105,36.08,1,Electronics,Manchester,UK,2023-06-12
1906,7,78.04,1,Home,Toronto,Canada,2023-10-12
1907,272,38.7,2,Clothing,NYC,USA,2023-04-25
1908,283,72.25,1,Books,Munich,Germany,2023-10-02
1909,297,65.37,2,Electronics,London,UK,2023-03-11
1910,189,122.23,3,Books,London,UK,2023-10-17
1911,166,60.79,1,Clothing,Manchester,UK,2023-12-19
1912,104,72.67,2,Books,Vancouver,Canada,2023-11-30
1913,469,139.92,3,Electronics,Lyon,France,2023-11-20
1914,319,109.11,3,Clothing,London,UK,2023-01-04
1915,491,129.08,2,Home,Berlin,Germany,2023-08-07
1916,225,53.67,2,Home,Manchester,UK,2023-09-18
1917,37,5.0,1,Clothing,Manchester,UK,2023-10-14
